number_of_packets,average_packet_length,number_of_unique_dests,TCP_protocol_count,UDP_protocol_count,Packet_length_variance,Inter_arrival_time_variance,label
3,145.33,2,3,0,8322.33,1.09,messaging
2,268.5,2,2,0,24.5,4.72,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,143.67,2,3,0,8062.33,1.07,messaging
2,271.5,2,2,0,60.5,4.76,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,145.67,2,3,0,8380.33,1.07,messaging
2,275.5,2,2,0,40.5,4.76,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,143.0,2,3,0,7957.0,1.07,messaging
2,267.5,2,2,0,12.5,4.81,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,142.67,2,3,0,7914.33,1.05,messaging
5,231.6,2,5,0,26764.3,1.26,messaging
2,389.0,2,2,0,12482.0,0.13,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,167.33,2,3,0,13385.33,5.52,messaging
2,277.5,2,2,0,0.5,0.33,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,145.33,2,3,0,8322.33,5.54,messaging
3,195.0,2,3,0,18019.0,0.2,messaging
5,326.2,2,5,0,71557.7,0.1,messaging
3,220.67,2,3,0,39121.33,3.48,messaging
3,234.67,2,3,0,31230.33,0.91,messaging
5,276.2,2,5,0,68200.7,0.03,messaging
3,147.67,2,3,0,8706.33,1.0,messaging
3,242.0,2,3,0,30619.0,2.38,messaging
3,145.0,2,3,0,8269.0,1.57,messaging
3,195.33,2,3,0,18097.33,2.38,messaging
3,143.0,2,3,0,7957.0,1.56,messaging
3,198.0,2,3,0,18748.0,2.43,messaging
3,144.33,2,3,0,8166.33,1.54,messaging
3,198.0,2,3,0,18727.0,2.42,messaging
5,286.4,2,5,0,35432.8,0.01,messaging
3,192.67,2,3,0,17529.33,0.12,messaging
5,402.0,2,5,0,78176.5,0.07,messaging
3,162.0,2,3,0,12124.0,0.16,messaging
3,224.0,2,3,0,25492.0,4.01,messaging
3,144.67,2,3,0,8252.33,0.64,messaging
3,195.33,2,3,0,18121.33,4.07,messaging
3,141.67,2,3,0,7752.33,0.6,messaging
3,193.33,2,3,0,17633.33,4.08,messaging
3,145.67,2,3,0,8374.33,0.61,messaging
3,212.67,2,3,0,23201.33,4.06,messaging
3,142.33,2,3,0,7854.33,0.62,messaging
3,290.67,2,3,0,68441.33,4.07,messaging
3,139.33,2,3,0,7404.33,0.61,messaging
2,274.5,2,2,0,4.5,6.3,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,141.0,2,3,0,7657.0,0.59,messaging
2,319.0,2,2,0,3528.0,6.32,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,148.67,2,3,0,8977.33,0.58,messaging
2,273.5,2,2,0,4.5,6.36,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,140.0,2,3,0,7501.0,0.58,messaging
2,306.5,2,2,0,264.5,4.78,messaging
3,443.0,2,3,0,130549.0,0.0,messaging
3,143.0,2,3,0,7987.0,1.01,messaging
3,209.67,2,3,0,21596.33,0.05,messaging
2,270.0,2,2,0,8.0,2.74,messaging
3,197.67,2,3,0,18716.33,0.0,messaging
3,262.67,2,3,0,48210.33,1.34,messaging
3,195.33,2,3,0,18100.33,0.15,messaging
5,266.6,2,5,0,24284.8,2.58,messaging
3,148.67,2,3,0,8865.33,0.08,messaging
3,195.0,2,3,0,18039.0,0.99,messaging
3,142.33,2,3,0,7856.33,3.22,messaging
3,257.0,2,3,0,42627.0,0.99,messaging
3,144.33,2,3,0,8176.33,3.26,messaging
3,211.33,2,3,0,22416.33,1.0,messaging
3,146.67,2,3,0,8542.33,3.26,messaging
3,248.0,2,3,0,35364.0,1.02,messaging
3,229.67,2,3,0,41986.33,3.21,messaging
3,201.0,2,3,0,19461.0,1.02,messaging
5,286.8,2,5,0,35730.7,0.33,messaging
21,313.57,3,19,2,157401.36,0.04,messaging
3,144.33,2,3,0,8164.33,0.2,messaging
3,220.0,2,3,0,25324.0,0.05,messaging
3,143.0,2,3,0,7977.0,6.64,messaging
3,200.67,2,3,0,19364.33,0.05,messaging
12,170.58,3,12,0,9145.72,1.6,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,198.33,2,3,0,18874.33,4.11,messaging
3,142.33,2,3,0,7856.33,0.5,messaging
4,363.25,2,4,0,100394.25,0.42,messaging
1,40.0,1,1,0,0.0,0.0,messaging
5,246.4,2,5,0,13903.3,0.06,messaging
3,146.0,2,3,0,8452.0,5.62,messaging
3,214.67,2,3,0,23842.33,0.03,messaging
3,142.0,2,3,0,7828.0,6.78,messaging
3,199.33,2,3,0,19049.33,0.04,messaging
3,173.0,2,3,0,15523.0,6.81,messaging
2,301.0,2,2,0,1682.0,0.07,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,144.67,2,3,0,8225.33,6.71,messaging
3,212.33,2,3,0,23204.33,0.04,messaging
4,375.25,2,4,0,36404.25,1.19,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,194.67,2,3,0,24665.33,1.63,messaging
2,286.5,2,2,0,544.5,1.81,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,142.0,2,3,0,7804.0,2.93,messaging
2,273.0,2,2,0,2.0,1.79,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,142.67,2,3,0,7905.33,2.96,messaging
2,273.5,2,2,0,40.5,1.82,messaging
1,40.0,1,1,0,0.0,0.0,messaging
5,337.2,2,5,0,122337.2,0.82,messaging
5,235.4,2,5,0,16540.3,1.44,messaging
1,40.0,1,1,0,0.0,0.0,messaging
5,195.6,2,5,0,9226.8,4.58,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,146.0,2,3,0,8452.0,7.63,messaging
3,198.0,2,3,0,18727.0,0.0,messaging
4,179.0,2,4,0,10254.0,5.6,messaging
2,156.5,2,2,0,27144.5,0.0,messaging
3,143.67,2,3,0,8066.33,7.6,messaging
3,198.0,2,3,0,18727.0,0.0,messaging
3,144.33,2,3,0,8166.33,7.52,messaging
3,198.67,2,3,0,18885.33,0.0,messaging
3,145.33,2,3,0,8325.33,7.51,messaging
3,196.0,2,3,0,18252.0,0.01,messaging
3,140.67,2,3,0,7601.33,7.47,messaging
3,196.67,2,3,0,18552.33,0.0,messaging
3,143.33,2,3,0,8008.33,7.51,messaging
3,195.33,2,3,0,18112.33,0.01,messaging
3,144.67,2,3,0,8232.33,7.5,messaging
3,194.67,2,3,0,17966.33,0.01,messaging
5,331.2,2,5,0,69326.7,0.11,messaging
2,303.5,2,2,0,12012.5,1.58,messaging
3,426.33,2,3,0,244800.33,0.0,messaging
3,236.67,2,3,0,29969.33,1.06,messaging
3,143.33,2,3,0,8033.33,0.27,messaging
3,193.33,2,3,0,17633.33,5.19,messaging
3,151.33,2,3,0,9305.33,0.27,messaging
3,197.33,2,3,0,18581.33,5.26,messaging
3,140.33,2,3,0,7550.33,0.26,messaging
3,196.67,2,3,0,18433.33,5.23,messaging
3,145.0,2,3,0,8271.0,0.26,messaging
3,195.0,2,3,0,18025.0,5.28,messaging
3,140.0,2,3,0,7509.0,0.26,messaging
10,353.7,2,10,0,103995.57,1.1,messaging
3,255.0,2,3,0,41641.0,0.59,messaging
3,146.67,2,3,0,8537.33,0.97,messaging
3,205.67,2,3,0,20590.33,3.28,messaging
3,147.33,2,3,0,8641.33,0.97,messaging
3,196.33,2,3,0,18336.33,3.28,messaging
3,142.33,2,3,0,7854.33,0.98,messaging
3,196.33,2,3,0,18336.33,3.27,messaging
3,142.33,2,3,0,7854.33,0.98,messaging
3,197.0,2,3,0,18499.0,3.24,messaging
3,142.67,2,3,0,7930.33,0.98,messaging
3,196.0,2,3,0,18268.0,3.25,messaging
4,385.5,2,4,0,42293.67,0.15,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,192.0,2,3,0,17472.0,0.24,messaging
2,299.0,2,2,0,2048.0,3.24,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,348.33,2,3,0,75592.33,1.82,messaging
2,375.5,2,2,0,22260.5,3.25,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,146.0,2,3,0,8428.0,1.81,messaging
2,292.0,2,2,0,200.0,3.26,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,143.0,2,3,0,7963.0,1.8,messaging
2,271.0,2,2,0,8.0,3.24,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,144.33,2,3,0,8184.33,1.81,messaging
2,272.5,2,2,0,4.5,3.3,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,142.67,2,3,0,7906.33,1.77,messaging
2,271.5,2,2,0,4.5,3.3,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,143.67,2,3,0,8072.33,1.77,messaging
3,194.33,2,3,0,17870.33,2.16,messaging
5,188.8,3,3,2,19163.7,1.06,messaging
5,311.8,2,5,0,51975.7,0.76,messaging
3,201.33,2,3,0,19642.33,0.04,messaging
3,163.33,2,3,0,12369.33,2.01,messaging
3,196.33,2,3,0,18360.33,1.93,messaging
3,146.0,2,3,0,8436.0,1.97,messaging
3,219.33,2,3,0,25345.33,1.96,messaging
3,144.0,2,3,0,8113.0,1.96,messaging
3,196.0,2,3,0,18277.0,1.98,messaging
4,399.0,2,4,0,106125.33,0.97,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,163.33,2,3,0,12137.33,0.43,messaging
3,206.67,2,3,0,21274.33,0.93,messaging
3,144.0,2,3,0,8116.0,3.37,messaging
3,200.33,2,3,0,19286.33,0.92,messaging
3,141.33,2,3,0,7705.33,3.37,messaging
3,199.33,2,3,0,19040.33,0.92,messaging
3,142.0,2,3,0,7812.0,3.33,messaging
3,194.33,2,3,0,17866.33,0.94,messaging
3,144.67,2,3,0,8217.33,3.34,messaging
3,192.67,2,3,0,17480.33,0.94,messaging
3,146.0,2,3,0,8436.0,3.36,messaging
5,343.6,2,5,0,55558.8,0.16,messaging
2,284.5,2,2,0,480.5,6.0,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,332.0,2,3,0,64309.0,0.05,messaging
3,211.67,2,3,0,22522.33,6.6,messaging
3,145.33,2,3,0,8325.33,0.05,messaging
3,194.0,2,3,0,17788.0,6.61,messaging
3,142.33,2,3,0,7856.33,0.05,messaging
2,278.5,2,2,0,4.5,10.1,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,145.0,2,3,0,8289.0,0.05,messaging
4,337.0,2,4,0,72928.67,0.06,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,299.5,2,2,0,1012.5,5.94,messaging
3,388.33,2,3,0,101102.33,0.0,messaging
3,225.33,2,3,0,37861.33,0.73,messaging
3,211.67,2,3,0,22804.33,3.28,messaging
3,143.33,2,3,0,8008.33,0.99,messaging
3,217.67,2,3,0,24486.33,3.26,messaging
3,143.67,2,3,0,8060.33,0.99,messaging
3,195.0,2,3,0,18021.0,3.27,messaging
3,144.67,2,3,0,8225.33,0.99,messaging
3,234.67,2,3,0,31557.33,3.25,messaging
3,143.33,2,3,0,8024.33,0.99,messaging
3,231.67,2,3,0,27608.33,3.29,messaging
3,144.0,2,3,0,8137.0,0.97,messaging
3,194.33,2,3,0,17864.33,3.29,messaging
3,142.67,2,3,0,7921.33,0.97,messaging
8,257.88,2,8,0,50093.55,1.24,messaging
3,151.0,2,3,0,9481.0,0.62,messaging
3,311.0,2,3,0,82803.0,3.91,messaging
3,211.33,2,3,0,29760.33,0.66,messaging
4,212.75,2,4,0,859.58,2.05,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,204.0,2,3,0,20172.0,0.08,messaging
2,190.5,2,2,0,4.5,5.68,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,196.33,2,3,0,18336.33,0.75,messaging
5,291.4,2,5,0,37674.8,1.86,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,227.67,2,3,0,28576.33,24.81,messaging
3,208.33,2,3,0,26952.33,0.97,messaging
3,200.33,2,3,0,19286.33,3.29,messaging
2,192.0,2,2,0,0.0,1.51,messaging
1,40.0,1,1,0,0.0,0.0,messaging
5,264.2,2,5,0,62565.2,0.26,messaging
3,269.67,2,3,0,39940.33,1.2,messaging
1,192.0,1,1,0,0.0,0.0,messaging
2,116.5,2,2,0,11704.5,0.0,messaging
3,196.67,2,3,0,18409.33,1.13,messaging
3,143.67,2,3,0,8062.33,3.0,messaging
3,195.33,2,3,0,18097.33,1.15,messaging
3,144.0,2,3,0,8112.0,3.0,messaging
3,198.0,2,3,0,18723.0,1.14,messaging
5,291.6,2,5,0,43042.3,1.26,messaging
3,143.33,2,3,0,8024.33,0.49,messaging
3,203.0,2,3,0,20109.0,0.37,messaging
3,146.33,2,3,0,8480.33,4.83,messaging
2,289.5,2,2,0,220.5,0.59,messaging
1,40.0,1,1,0,0.0,0.0,messaging
4,204.75,2,4,0,344.25,0.34,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,143.33,2,3,0,8009.33,0.54,messaging
2,389.5,2,2,0,26220.5,2.76,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,174.0,2,3,0,15231.0,2.13,messaging
2,290.0,2,2,0,288.0,2.76,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,147.67,2,3,0,8696.33,2.1,messaging
2,276.0,2,2,0,32.0,2.8,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,144.0,2,3,0,8113.0,2.1,messaging
2,269.5,2,2,0,24.5,2.83,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,144.0,2,3,0,8116.0,2.07,messaging
2,273.0,2,2,0,8.0,2.83,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,145.0,2,3,0,8275.0,2.09,messaging
2,274.0,2,2,0,0.0,2.82,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,143.0,2,3,0,7969.0,2.09,messaging
2,266.5,2,2,0,0.5,2.83,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,143.0,2,3,0,7963.0,2.07,messaging
2,270.0,2,2,0,0.0,2.85,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,143.67,2,3,0,8066.33,2.07,messaging
2,274.5,2,2,0,12.5,2.85,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,142.0,2,3,0,7804.0,2.07,messaging
1,271.0,1,1,0,0.0,0.0,messaging
2,156.0,2,2,0,26912.0,0.0,messaging
3,143.0,2,3,0,7957.0,2.04,messaging
3,193.33,2,3,0,17633.33,1.88,messaging
3,145.0,2,3,0,8289.0,2.03,messaging
3,195.67,2,3,0,18174.33,1.87,messaging
3,144.33,2,3,0,8170.33,2.03,messaging
3,193.0,2,3,0,17557.0,1.88,messaging
3,143.0,2,3,0,7969.0,2.05,messaging
3,200.0,2,3,0,19264.0,1.87,messaging
3,145.33,2,3,0,8330.33,2.04,messaging
3,195.33,2,3,0,18112.33,1.88,messaging
3,142.0,2,3,0,7803.0,2.04,messaging
3,193.67,2,3,0,17710.33,1.91,messaging
5,346.2,2,5,0,97267.7,0.82,messaging
3,167.33,2,3,0,13249.33,0.03,messaging
1,340.0,1,1,0,0.0,0.0,messaging
2,155.5,2,2,0,26680.5,0.0,messaging
3,145.0,2,3,0,8299.0,0.33,messaging
4,368.5,2,4,0,107535.0,0.45,messaging
1,40.0,1,1,0,0.0,0.0,messaging
5,221.4,2,5,0,12500.3,1.14,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,145.0,2,3,0,8269.0,7.86,messaging
3,193.33,2,3,0,17633.33,0.0,messaging
2,199.5,2,2,0,4.5,0.23,messaging
3,151.67,2,3,0,9592.33,0.0,messaging
2,195.0,2,2,0,2.0,2.34,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,195.33,2,3,0,18096.33,1.28,messaging
2,206.0,2,2,0,200.0,4.24,messaging
1,40.0,1,1,0,0.0,0.0,messaging
1,276.0,1,1,0,0.0,0.0,messaging
2,161.5,2,2,0,29524.5,0.0,messaging
2,195.0,2,2,0,8.0,4.23,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,198.67,2,3,0,18885.33,1.29,messaging
2,197.5,2,2,0,0.5,4.21,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,225.0,2,3,0,27309.0,1.3,messaging
2,193.5,2,2,0,4.5,4.19,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,194.0,2,3,0,17787.0,1.3,messaging
2,192.5,2,2,0,24.5,4.16,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,195.33,2,3,0,18121.33,1.32,messaging
5,344.4,2,5,0,130872.3,0.22,messaging
3,162.67,2,3,0,12126.33,0.24,messaging
3,283.0,2,3,0,44329.0,2.72,messaging
5,305.4,2,5,0,42992.3,0.03,messaging
2,283.5,2,2,0,612.5,0.18,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,154.67,2,3,0,10086.33,0.21,messaging
5,246.6,2,5,0,40192.8,0.05,messaging
1,280.0,1,1,0,0.0,0.0,messaging
2,161.5,2,2,0,29524.5,0.0,messaging
3,146.0,2,3,0,8431.0,0.36,messaging
3,198.0,2,3,0,18723.0,4.88,messaging
3,145.33,2,3,0,8325.33,0.36,messaging
3,219.0,2,3,0,24787.0,4.88,messaging
3,142.0,2,3,0,7807.0,0.34,messaging
3,198.33,2,3,0,18802.33,4.88,messaging
3,144.0,2,3,0,8113.0,0.34,messaging
3,197.0,2,3,0,18493.0,4.9,messaging
3,143.0,2,3,0,7959.0,0.34,messaging
3,194.67,2,3,0,17966.33,4.93,messaging
3,140.33,2,3,0,7562.33,0.33,messaging
5,305.0,2,5,0,45481.0,0.3,messaging
3,143.67,2,3,0,8066.33,4.34,messaging
2,295.0,2,2,0,882.0,0.59,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,143.67,2,3,0,8080.33,4.78,messaging
3,214.67,2,3,0,23610.33,0.38,messaging
3,143.33,2,3,0,8017.33,4.76,messaging
3,243.67,2,3,0,36512.33,0.39,messaging
3,142.33,2,3,0,7856.33,4.76,messaging
3,194.67,2,3,0,17942.33,0.38,messaging
3,141.33,2,3,0,7705.33,4.76,messaging
3,198.33,2,3,0,18802.33,0.38,messaging
3,139.33,2,3,0,7401.33,4.76,messaging
3,210.33,2,3,0,22222.33,0.38,messaging
3,146.0,2,3,0,8431.0,4.73,messaging
3,211.67,2,3,0,22564.33,0.41,messaging
3,142.33,2,3,0,7856.33,4.7,messaging
3,197.0,2,3,0,18489.0,0.41,messaging
3,143.0,2,3,0,7963.0,4.64,messaging
3,197.0,2,3,0,18507.0,0.41,messaging
3,145.67,2,3,0,8380.33,4.66,messaging
3,196.67,2,3,0,18417.33,0.41,messaging
3,144.33,2,3,0,8166.33,4.64,messaging
5,270.6,2,5,0,44960.3,0.04,messaging
3,230.67,2,3,0,27365.33,0.11,messaging
3,143.33,2,3,0,8012.33,2.95,messaging
3,196.0,2,3,0,18261.0,1.17,messaging
3,143.67,2,3,0,8072.33,2.94,messaging
3,195.33,2,3,0,18121.33,1.18,messaging
3,146.0,2,3,0,8431.0,2.89,messaging
3,196.67,2,3,0,18444.33,1.22,messaging
3,144.0,2,3,0,8113.0,2.9,messaging
3,200.33,2,3,0,19280.33,1.22,messaging
3,143.67,2,3,0,8062.33,2.89,messaging
3,232.33,2,3,0,30194.33,1.24,messaging
3,142.0,2,3,0,7852.0,2.86,messaging
3,197.0,2,3,0,18517.0,1.27,messaging
3,142.67,2,3,0,7906.33,2.82,messaging
3,200.0,2,3,0,19204.0,1.26,messaging
3,143.67,2,3,0,8062.33,2.81,messaging
3,195.67,2,3,0,18176.33,1.26,messaging
3,141.67,2,3,0,7754.33,2.84,messaging
3,195.0,2,3,0,18021.0,1.28,messaging
4,348.25,2,4,0,88728.92,0.77,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,226.5,2,2,0,2244.5,1.04,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,198.67,2,3,0,18906.33,0.85,messaging
2,199.0,2,2,0,0.0,5.36,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,194.0,2,3,0,17791.0,0.85,messaging
2,209.0,2,2,0,338.0,5.36,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,197.67,2,3,0,18650.33,0.85,messaging
2,207.5,2,2,0,420.5,5.36,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,192.33,2,3,0,17416.33,0.84,messaging
2,195.5,2,2,0,12.5,5.34,messaging
1,40.0,1,1,0,0.0,0.0,messaging
5,277.6,2,5,0,68983.3,0.34,messaging
3,213.0,2,3,0,22999.0,0.01,messaging
3,144.67,2,3,0,8225.33,0.42,messaging
3,197.0,2,3,0,18517.0,4.65,messaging
3,146.33,2,3,0,8480.33,0.41,messaging
3,198.67,2,3,0,18885.33,4.69,messaging
3,165.33,2,3,0,12742.33,0.4,messaging
3,273.0,2,3,0,53373.0,4.67,messaging
3,144.67,2,3,0,8225.33,0.41,messaging
3,211.0,2,3,0,22581.0,4.68,messaging
3,144.33,2,3,0,8170.33,0.41,messaging
2,270.0,2,2,0,72.0,7.18,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,143.33,2,3,0,8008.33,0.4,messaging
2,277.0,2,2,0,8.0,7.18,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,144.33,2,3,0,8170.33,0.39,messaging
3,193.0,2,3,0,17577.0,4.7,messaging
3,143.33,2,3,0,8009.33,0.4,messaging
2,273.0,2,2,0,0.0,7.17,messaging
6,261.17,2,6,0,92479.37,0.0,messaging
5,376.0,2,5,0,106513.5,2.18,messaging
3,185.67,2,3,0,15916.33,0.35,messaging
2,286.5,2,2,0,544.5,0.3,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,145.67,2,3,0,8376.33,5.57,messaging
2,275.0,2,2,0,0.0,0.3,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,140.33,2,3,0,7550.33,5.64,messaging
2,274.0,2,2,0,0.0,0.3,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,145.33,2,3,0,8330.33,5.61,messaging
2,402.0,2,2,0,392.0,0.31,messaging
1,40.0,1,1,0,0.0,0.0,messaging
5,282.0,2,5,0,50106.0,0.15,messaging
3,162.33,2,3,0,12484.33,0.55,messaging
2,307.5,2,2,0,1300.5,3.48,messaging
1,40.0,1,1,0,0.0,0.0,messaging
5,306.6,2,5,0,47893.3,0.11,messaging
3,207.33,2,3,0,21324.33,0.32,messaging
3,220.33,2,3,0,37500.33,0.03,messaging
4,320.5,2,4,0,63342.33,0.03,messaging
1,40.0,1,1,0,0.0,0.0,messaging
2,194.5,2,2,0,12.5,2.96,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,211.0,2,3,0,22141.0,0.86,messaging
2,196.0,2,2,0,2.0,5.33,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,229.0,2,3,0,28431.0,0.87,messaging
1,186.0,1,1,0,0.0,0.0,messaging
2,117.5,2,2,0,12012.5,0.0,messaging
3,193.33,2,3,0,17642.33,0.86,messaging
1,194.0,1,1,0,0.0,0.0,messaging
2,117.5,2,2,0,12012.5,0.0,messaging
3,193.67,2,3,0,17752.33,0.87,messaging
3,148.67,2,3,0,8881.33,3.5,messaging
2,273.5,2,2,0,4.5,1.37,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,141.33,2,3,0,7710.33,3.44,messaging
2,270.0,2,2,0,18.0,1.38,messaging
1,40.0,1,1,0,0.0,0.0,messaging
5,286.0,2,5,0,78493.5,1.32,messaging
2,284.0,2,2,0,288.0,2.63,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,164.0,2,3,0,12261.0,0.37,messaging
2,266.0,2,2,0,8.0,7.3,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,145.0,2,3,0,8281.0,0.36,messaging
5,333.8,2,5,0,60080.7,0.09,messaging
3,196.67,2,3,0,18409.33,3.04,messaging
3,224.0,2,3,0,40276.0,0.34,messaging
3,197.33,2,3,0,18566.33,4.89,messaging
3,147.0,2,3,0,8587.0,0.34,messaging
3,197.67,2,3,0,18650.33,4.89,messaging
3,144.67,2,3,0,8220.33,0.35,messaging
3,229.0,2,3,0,29983.0,4.88,messaging
3,146.67,2,3,0,8533.33,0.35,messaging
2,299.0,2,2,0,1058.0,7.4,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,143.67,2,3,0,8062.33,0.34,messaging
5,261.2,2,5,0,56022.7,0.92,messaging
3,163.67,2,3,0,12526.33,0.29,messaging
3,297.67,2,3,0,71256.33,0.13,messaging
3,145.33,2,3,0,8321.33,5.92,messaging
3,217.67,2,3,0,24604.33,0.14,messaging
5,311.4,2,5,0,54038.8,0.47,messaging
3,204.33,2,3,0,20464.33,1.09,messaging
3,221.67,2,3,0,36524.33,0.15,messaging
5,272.8,2,5,0,62964.7,1.76,messaging
3,142.0,2,3,0,7812.0,0.08,messaging
3,305.0,2,3,0,62175.0,0.11,messaging
3,163.33,2,3,0,12084.33,6.04,messaging
3,200.33,2,3,0,19310.33,0.11,messaging
3,139.33,2,3,0,7401.33,6.04,messaging
3,197.67,2,3,0,18650.33,0.11,messaging
3,141.33,2,3,0,7705.33,6.05,messaging
3,195.0,2,3,0,18039.0,0.12,messaging
3,140.67,2,3,0,7609.33,6.08,messaging
3,192.0,2,3,0,17332.0,0.11,messaging
3,142.67,2,3,0,7906.33,6.04,messaging
3,197.0,2,3,0,18493.0,0.12,messaging
3,141.33,2,3,0,7702.33,6.04,messaging
3,198.0,2,3,0,18727.0,0.12,messaging
3,144.67,2,3,0,8252.33,6.02,messaging
3,197.67,2,3,0,18644.33,0.13,messaging
3,141.67,2,3,0,7764.33,5.93,messaging
3,194.67,2,3,0,17977.33,0.13,messaging
5,345.6,2,5,0,178387.3,0.26,messaging
3,144.67,2,3,0,8217.33,0.09,messaging
3,199.0,2,3,0,18963.0,3.26,messaging
3,145.67,2,3,0,8394.33,0.99,messaging
3,196.33,2,3,0,18330.33,3.29,messaging
3,151.0,2,3,0,9283.0,0.96,messaging
4,397.25,2,4,0,53133.58,0.11,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,198.0,2,3,0,18748.0,0.04,messaging
3,225.0,2,3,0,39949.0,4.62,messaging
3,205.67,2,3,0,20694.33,0.4,messaging
3,141.67,2,3,0,7758.33,4.68,messaging
3,196.0,2,3,0,18277.0,0.4,messaging
3,163.67,2,3,0,12462.33,4.7,messaging
3,215.33,2,3,0,23785.33,0.42,messaging
2,190.5,2,2,0,0.5,7.06,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,195.67,2,3,0,18180.33,0.42,messaging
2,258.5,2,2,0,7320.5,6.19,messaging
3,363.33,2,3,0,143944.33,0.0,messaging
3,213.33,2,3,0,23062.33,0.57,messaging
3,148.0,2,3,0,8829.0,0.27,messaging
3,194.33,2,3,0,17884.33,5.17,messaging
3,148.33,2,3,0,8814.33,0.28,messaging
3,195.0,2,3,0,18031.0,5.13,messaging
3,143.67,2,3,0,8062.33,0.28,messaging
3,198.33,2,3,0,18802.33,5.15,messaging
3,141.67,2,3,0,7758.33,0.28,messaging
19,337.95,2,19,0,168297.72,0.14,messaging
3,246.33,2,3,0,36622.33,1.82,messaging
4,405.5,2,4,0,36894.33,0.05,messaging
1,40.0,1,1,0,0.0,0.0,messaging
3,201.67,2,3,0,28344.33,0.05,messaging
3,215.33,2,3,0,23252.33,0.03,messaging
3,279.67,2,3,0,62540.33,6.99,messaging
3,195.67,2,3,0,18174.33,0.03,messaging
5,263.4,2,5,0,52001.8,0.58,messaging
5,97.6,2,5,0,1036.8,0.0,messaging
3,146.0,2,3,0,8443.0,1.29,messaging
3,258.33,2,3,0,36682.33,0.3,messaging
1,254.0,1,1,0,0.0,0.0,messaging
2,118.0,2,2,0,12168.0,0.0,messaging
